,PartNumber,Description,Count,SumPrice,BookingCode,DocumentId
199,14800480,"PKW, div. Dienstleistungen |
0,1 L
SCHEIBENFROSTSCHUTZ",5.0,2.1,E416,13E11A72-CDAD-46C3-BB10-60D7D6F21E51
200,MG4MF1Y,"MG4 maintenance for 24,000 KM
/ 1 Year",,118.0,E211,9E74216D-7F4D-4C08-A2D2-F209575B921B
201,915089AC,BATTERIE,1.0,215.8,C201,78ED5347-078C-4932-A10A-E0B51AFD60BA
202,13626520,"Dienstleistung Ölwechsel |
0.1 L MARKENOEL NACH
HERSTELLERVORGABE
0W30 | 0W30 C-TEC
SPECIAL F / DIVERS /
0010030020300 /
4260592070843",66.0,99.0,E441,7AAFAEE2-69A6-452E-9A1E-A1643347DBFA
203,290990,Diagnose Motorelektik/-elektronik,0.3,37.5,G109,C5A2F81D-6113-4960-A90F-0542B72EE010
204,ANZ819514,SCHEIBENREINIGER,1.0,4.2,E416,D4183679-9DFC-420A-95C1-B68D2E9756D0
205,1647883280,KIT 2 BREMSSCHEIBEN BELUEFTET,1.0,284.71,F208,8ED098CA-C400-419A-9615-7F8FE6B72190
206,802711,"Batterie Fernbedienung
erneuern",0.1,9.5,I104,A71DDF91-8AEF-4051-AFFC-1ECD34BB83EB
207,FROSTSCHUTCAR1,Scheibenfrostschutz Konzentrat,1.0,4.7,E416,65909B78-FCD6-47D3-8D5F-89E014311FD1
208,263481952,"Bremsklötze |
Bremsbelagsatz
Scheibenbremse 263481952",1.0,162.14,F214,AB57688F-3A53-4145-9454-44F0DB60C92F
209,14800554,"Dienstleistung Motor-Elektrik
| ARBEITSWERT MOTOR-
ELEKTRIK | Batterie
erneuern [Minuten]",24.0,39.12,C201,08D572C7-357E-4D7E-AD26-66B8904D75E8
210,G052910DS,AdBlue,12.0,27.9,A101,9DAA19F3-8A0F-435C-BC77-86711E0DC210
211,N10528301,BATTERIE,1.0,3.41,I104,9D7346DE-8E33-4B6D-A2F5-26C2C272CDBD
212,13.0460-2785.2,"Bremsbelagsatz,
Scheibenbremse",1.0,86.62,F214,A7EE8B78-264D-473E-8AF4-848407ADFB1A
213,N10528301,BATTERIE,2.0,6.83,I104,70C5EAB2-F0BF-4AD2-9CE6-40D312F499A6
214,12159,"Überziehungsgebühr zu
Überprüfung nach § 29 STVZO",,20.68,E328,1DFEB38E-D462-4E44-A297-AC498486CCD4
215,ZM4403GF,"RÄDERWECHSEL MIT EINLAGERUNG
ARVAL",,70.0,P149,D9525A47-22D6-4B7A-B032-D38449C889CF
216,206557VBZ00,REIFEN BRI,2.0,301.3,P404,5A0430BC-1908-4CDA-B3EC-D403E6A52F60
217,915089AC,BATTERIE,1.0,215.8,C201,2E480235-F09A-4A64-946C-2695D243E031
218,55058274,SCHEIBENREINIGER,1.0,2.37,E418,3D9BF45D-774B-4F80-A459-695D4EBEFD81
219,6430300,Tansmitter-Batterie-Austausch,0.1,10.29,I104,E32CF7FC-899A-470D-AE8F-7BFA9BF286B1
220,27065550,Batterie ersetzen,10.0,12.7,C201,079A5215-B56D-4DC8-BE4E-BAE48A7065D6
221,95515591,BATTERIE 12 V,1.0,225.23,C201,FA999173-7A06-4804-82E2-B058FEAEC162
222,VO60109,Fahrwerksüberprüfung,0.3,33.48,T103,CDA3D6D6-BB96-442C-B5D7-23EB395E934A
223,93840000,URSPRÜNGLICHE WARTUNGSARBEIT,0.5,61.5,E249,594C552C-F1DB-48C0-AE4C-92F1E260C963
224,14800562,"Dienstleistung Bremse |
ARBEITSWERT BREMSE |
Beide vorderen
Bremsscheiben erneuern
[Minuten]",60.0,97.8,F208,434E9BB4-56CE-41BF-9D72-985D3CA02842
225,AVDIAG,Diagnosezeit,2.0,248.0,E102,9EDEC898-B22D-4304-9A00-B6AD2BF54B9D
226,14800501,"PKW, sonst. Autoservice |
ARBEITSWERT
INSPEKTION |
Hauptinspektion/Ölwechsel
Monate",30.0,51.0,E211,4D6EB4B7-877C-4572-A579-981D8A813275
227,1675652380,KUEHLERFROSTSCHUTZ,0.25,,R106,607F1F38-C847-449F-9B10-DBC114FBEC39
228,990167603,Kühlerfrostschutz ct12,1.0,4.0,R106,F9AE3BC7-79EF-412D-B389-DE0D3BE79036
229,M999999905,"Hauptuntersuchung (ohne
UST nach §10 Absatz 1
UStG)",1.0,155.0,E326,4BF57AAB-298C-48A3-9A69-DF6D39ABFF57
230,27061900,BATTERIE AUS-U.EINBAUEN,,55.4,C201,9F295F79-0918-47E7-B427-4B66B2C4CEEB
231,N10528301,BATTERIE,1.0,3.41,I104,730FC9C2-7F32-40D4-AD38-4FB21344D41A
232,915089AC,BATTERIE,1.0,215.8,C201,A31CBE9E-5070-47EB-8E6C-CCE7624D0360
233,,Nachfüllöl,1.0,21.5,E412,C5D9FC7C-D5DF-4129-B97A-4C72E9D99CFB
234,24012701031,"Bremsscheiben |
BREMSSCHEIBE 24.0127-
0103.1",2.0,180.36,F208,11B9A505-9E13-4DEC-A211-991FEEEA80EE
235,1152,"Montagepaket mit
Entsorgung PKW (Montage",2.0,34.0,P165,36910862-EC29-4175-B625-66D0479C91F3
236,,"Dienstleistung Ölwechsel |
0,1L HELIX ULTRA ECT
C2/C3 0W30",15.0,22.5,E412,9CAE7E2B-A483-4F55-9DEE-E7617C0CC4AD
237,1150,SCHEIBENREINIGER,1.0,3.83,E418,0CF49FD0-F8FF-456B-9450-556E4BF55A59
238,,"Hochleistungs Motorenöl/
genaue Bezeichnung
eintragen",1.5,31.35,E412,49555B1C-50E8-4CEF-8C7D-BC0DB0F35A28
239,986479058,"Bremsscheiben |0 986 479
058 Bremsscheibe",2.0,196.5,F208,8653B39D-8DE3-498E-9745-A7FABE9B6EBE
240,14800480,"PKW, div. Dienstleistungen |
0,1 L
SCHEIBENFROSTSCHUTZ",2.0,8.4,E416,DAE5E1A1-C5B5-4B49-B07B-291AB3B63085
241,43930004,"VERBANDTASCHE NACH
DIN 13164",1.0,8.73,X534,51A03F3B-1F37-45B7-855F-93E945AC929B
242,,"Dienstleistung Ölwechsel |
0,1L HELIXHX8 ECT C3
5W30",40.0,76.0,E441,C216DE27-481B-4C1F-8557-A607214AE857
243,1-7MF13Z,AdBlue 1 Liter,10.0,29.0,A101,A7BF3CF9-0A05-4313-8591-896DDB1CEFD8
244,P7BXC,"Hauptuntersuchung und AU
Untersuchung § 29 StVZO NL46",1.0,153.0,E326,24A8A036-7D7A-4806-9BE9-0B90F7BE1773
245,290994,FEHLERCODES AUSLESEN,0.1,11.66,E101,A285BAD1-39D7-4C9D-A0A2-8DEAD4F18EE4
246,HUE,"Hauptuntersuchung §29STZVO
Gesamt Sonstiges",1.0,97.5,E319,09445D14-0237-42B0-A204-E03F052AC929
247,1500000,GFS/GEFÜHRTE EINGANGSPRÜFUNG,,41.55,E102,9F295F79-0918-47E7-B427-4B66B2C4CEEB
248,J852130,"Diagnose-
Motormanagement-System",1.5,283.5,G109,B4C66387-C13A-4B73-ADEC-60F492D9830E
249,801815,Batterie laden und testen,2.0,22.4,G116,8E2A436B-46CD-4E46-A460-24617F2861AE
250,VZTW205556TMA90,WINTERREIF,1.0,121.58,P420,5A8A4C59-520E-4D3E-A0B0-2C428E199E8E
251,AN600000000,SAFETY SEAL SCHWARZ BIS HR,1.0,4.36,P204,63AB0E8D-C413-43C4-AB29-3C6DF3C78299
252,SLM,"Diagnose MKL leuchtet-> FC gelöscht
incl. Probefahrt",0.5,55.0,E101,74A1D67A-4CEC-48EF-B6EF-5F7BA03B9CBD
253,tüv,HAUPTUNTERSUCHUNG (DURCHLAUFENDER POSTEN,1.0,153.0,E326,648D5431-3DB4-4CA8-A82F-1D95838B844C
254,19010100,KÜHLSYSTEM GEPRÜFT,20.0,29.0,R210,ADA590C9-3803-414E-89EC-7F6F289BC320
255,237559TSWPICY1,OZ-WKR-PIR 235/55/19,2.0,932.78,P722,FA491E0E-1015-41EE-96BA-B084EC5C40E8
256,2682706,WINDSCHUTZSCHEIBE,1.0,941.57,O207,85BA162B-76A4-4A2C-A157-FA0BE6D50A23
257,VO36608,"Batterie Fernbedienung
auswechseln",0.1,11.16,I104,CDA3D6D6-BB96-442C-B5D7-23EB395E934A
258,46362050,"Bremsklotzsatz Vorderachse
erneuern",0.8,83.2,F214,C216B247-13D9-4D62-B2ED-53AE1C93EFCD
259,27061900,Batterie aus-u.einbauen,,33.0,C201,45BBEBB7-5190-42C7-8CB2-DB9E0DB3C47D
260,34118,Schlüsselbatterie erneuern,1.0,11.65,I104,CF6A5510-818A-4800-B211-1A1FE43C0019
261,9999SF,SCHEIBENKLAR,0.5,1.35,E416,3E778642-FEA4-4849-AF4A-D6D761EFDF77
262,801815,Batterie laden und testen,2.0,22.4,G116,B7A30059-7484-43FB-9D96-313609CDBAED
263,4041510,"Batterie ersetzen.
Test Code 9G480-083K9-97J4RG
Batterie Tiefentladen",0.3,25.5,C201,8A4ADE6F-840E-4B38-B651-9EE9615E47FA
264,27060199,BATTERIE GELADEN,,49.5,G116,B17F9983-4B6F-4FF6-BA87-CEC2E0491263
265,DY5002,"SCHEIBENWASCHZUSATZ
1Ltr.",1.0,3.15,E416,83EEB657-D30E-4CE7-B845-BDE474BD0840
266,1-EBC-345,"TUEV-ABNAHME / HU
NACH Para. 29 STVO",1.0,99.0,E318,830D78EF-087F-4847-B8F9-AA7777E03DD6
267,01040199,"MOTORÖLSTAND GEPRÜFT /
ERGÄNZT",,26.0,E405,825ED511-2469-4C4A-9743-CEEBB00C61F7
268,14800480,"PKW, div. Dienstleistungen |
0,1 L
SCHEIBENFROSTSCHUTZ",20.0,6.8,E416,399C344D-720A-4D49-997F-1B3D42CC1133
269,,OEL Longlife III Flasche,1.0,21.0,E412,2FAC65B1-EF69-4970-9EF2-96D06740A91B
270,AW,Inspektion ohne Ölwechsel,4.0,33.2,E220,A280CA41-DFA4-4A2B-BBDE-B3BF0AB02DD7
271,312141,"Batterie aus-und einbauen,ern.
-Batterietest: Batterie defekt/ersetzen-",0.3,28.5,C201,C5AB3B26-94DE-4C4F-8A1B-5AA5F0D88AED
272,12950910,STEUERGERÄT BATTERIELADEZUSTAND,3.0,34.5,I905,D630A3F3-295E-4D49-A819-99F397B88185
273,83125A85517,Scheibenklar mit Frostschutz,1.0,5.14,E416,D010EFF5-19D7-403E-B8AF-DF2CB11A7313
274,N10437301,BATTERIE,1.0,3.3,I104,401DC696-0207-4EDE-9E94-E6ADF9CD2B2C
275,S100002950,AdBlue auffüllen Arbeitslohn,1.0,15.2,A101,1DA88A51-71DF-479A-9EBB-C7D79921F23F
276,FC1,"FEHLERCODE AUSLESEN
EINFACHES SYSTEM",0.5,45.37,E101,6640FDFD-EE91-4ACD-8E9F-7291DC9D517B
277,541138,"Bordnetzbatterie erneuern ( Bordnetzbatterie
tiefendladen ), (nach Kurztest) ,
nicht geschlossenen Schützen in drei Hochvolt
Batterien und mit absprache MB-TipsFall , (
Fallnr.: 86057782 ).",10.0,114.1,C201,CE827621-8E33-496A-B3E6-DE9ED7E0A004
278,51719448471,Aufnahme Hebebühne,1.0,16.38,U333,A85A9207-CD81-4EDA-89F2-C23F5545D76B
279,27061900,Batterie aus-u.eingebaut,,40.5,C201,7B967F01-8116-43AB-BF5F-354AD29FD6E5
280,MG4MF1Y,"WARTUNG MG4
24.000KM /1 JAHR",0.8,127.2,E211,79A59638-0758-4FCA-AA73-2471A3732D81
281,1980000,"ABSCHLEPPEN AUS ROSTOCK
SÜDSTADT
AUFTRAG ÜBER FRAU HINZ (Fuhrpark
SIV) 100 GEFAHRENE KILOMETER",,319.0,X702,B90DEFE4-1A10-4B4E-8418-3DCDD26D78BF
282,290990,DIAGNOSEEINHEIT ANSCHL./KOM. HERST.,0.3,34.97,G109,A285BAD1-39D7-4C9D-A0A2-8DEAD4F18EE4
283,14800501,"PKW, sonst. Autoservice |
ARBEITSWERT
INSPEKTION |
Hauptinspektion-Wartung:
Ölservice (Serviceanzeige):
höchstens 30 000 km/24
Monate",36.0,58.68,E220,F5273830-3B12-4D7C-8DBF-5FBAE4E8312F
284,10911017,"PKW Komplettmontage |
KOMPLETTMONTAGE 15
BIS 17 ZOLL",1.0,17.0,P165,FCD8F3C2-6BF8-43DE-94FE-7172746E6F13
285,1500000,GFS/Geführte Funktion,0.3,35.4,E102,4A623B39-5DF7-4276-A4C1-7817D0C7A252
286,F026407268,Ölfilter,1.0,13.92,E413,543AFA4F-C42E-44A1-ADF8-2134BF076983
287,1EBC345,"TUEV-ABNAHME / HU
NACH Para. 29 STVO",1.0,158.0,E326,79985CF3-351B-4CBA-BE12-89489B127D53
288,1EBC345,"TUEV-ABNAHME / HU
NACH Para. 29 STVO",1.0,160.0,E326,068E88CF-3C1E-48F6-88EA-3C2B108A9B81
289,3321000,"Frostschutz,
Scheibenreinigungsanlage
AntiFrost+KlarSicht",2.0,3.42,E416,BFAF0470-9088-47ED-93C1-968A96423FA1
290,AVFHUAU01,TÜV-Gebühren HUAU,,148.0,E326,3E305787-2BCB-46C9-A013-BC1C8E66FD3D
291,7018300015,"Treibstoffe (Service Artikel) |
1 LTR ADBLUE LIQUID",6.0,19.5,A101,793B0814-04AF-438B-9543-10824CCF78F4
292,14800562,"Dienstleistung Bremse |
ARBEITSWERT BREMSE |
Beide Bremsscheiben
erneuern (Hinterachse)
[Minuten]",60.0,102.0,F205,7B2E435E-0F77-471A-A59D-767B2F5CD9FB
293,14800562,"Dienstleistung Bremse |
ARBEITSWERT BREMSE |
Beide Bremsscheiben
erneuern",12.0,19.56,F208,8653B39D-8DE3-498E-9745-A7FABE9B6EBE
294,1500000,"GFS/GEFÜHRTE FUNKTION.
MOTOR ÖLDECKEL WAR NICHT RICHTIG
VERRASTET.
Beanstandung: Dampf Rauch kam aus der
Lüftung und vorne re. aus dem Motorraum.
Bei unseren Arbeiten haben wir festgestellt:
Felge vorne rechts: Schaden",,44.1,E102,C4CF520F-0AC9-4EF4-AF9D-DD0F30DA0E36
295,17,Scheibenfrostschutz,1.0,3.4,E416,0A878741-473D-4589-B209-8C3B5B4D948A
296,14800480,"PKW, div. Dienstleistungen |
0,1 L
SCHEIBENFROSTSCHUTZ",30.0,10.2,E416,C4AFE0D8-9163-405B-AE69-39E9A1C2F657
297,N10528301,BATTERIE,1.0,3.41,I104,29C61369-2AFE-4268-BCE7-067E5EF77F78
298,FLO0810,Premium Innenreinigung,,125.21,X149,3127C515-7FEC-4136-AB51-C4CE9B5DA80D
299,93830000,SYSTEMATISCHE WARTUNGSARBEITEN,10.0,108.0,E249,7E4993BA-0606-403F-AA03-E59EE321C18C
300,OEL7,HELIX ULTRA PROF.AVL0W-3,0.7,13.11,E412,C95B7661-D0EC-4839-84A6-286EA880A078
301,584520,5.J.o.100.000km Insp.inkl.FAM/DSN,,113.3,E211,26A15455-B945-4E92-8540-5809AFEB6B74
302,27068950,BATTERIE GELADEN,,11.96,G116,87B91A4B-6AE2-4D95-B84D-E3605DF955D1
303,W205551997V,GOODYEAR,4.0,648.72,P411,E6B2F979-9EAE-43A2-A953-E1DE21272472
304,46362060,"Bremsklotzsatz Vorderachse
aus-und einbauen",5.0,58.25,F214,9883D3FD-E879-4B39-82AF-0B1AB43C1A45
305,290990,Diagnosegerät anschließen,0.1,10.5,G109,40F89A6D-BA99-4DD3-BB39-C80A0D525B57
306,Z44444490,"4 Räder wechseln, waschen und einlagern
Saison",,92.35,P149,5FA4CF04-FAFD-46F7-9E62-06082FA9E751
307,290994,Fehlercodes auslesen,0.1,9.5,E101,F0D6F842-A282-4C7E-9365-24FD6671E651
308,3207650,ÖLFILTER,1.0,13.39,E413,20B27411-4293-4704-AFB5-D71EB3CCD99F
309,93108M,VERBANDTASCHE MIT MUNDSCHUTZ,1.0,11.27,X534,0E0E50EA-A22B-4ACA-AA26-1D09CCEB4F05
310,16050600,ANTIFROST KONZENTRAT,1.0,4.5,E416,75397DB4-9C89-48E5-8999-C4DD3125F15E
311,1EBC37,"Hol-und Bringservice 5,01
bis 20,00 KM (bis 5 km
einfache Strecke kostenlos)",1.0,27.5,X608,F9AE3BC7-79EF-412D-B389-DE0D3BE79036
312,N10437301,BATTERIE,2.0,6.6,I104,D44FC967-D964-43EB-AA16-104BD316AB81
313,10912073,"PKW, Vermessung | 3D
ACHSVERMESSUNG INKL.
EINSTELLUNG VA",1.0,69.1,T103,DDD109BF-3999-428A-8B69-7D8318A82275
314,ZRAEDER2,Radwechsel inkl Einlagerung,,87.4,P149,28F52CEB-7C91-468E-ABAD-68A3FFA2481F
315,39560845,"Bremsscheibe Vorderachse beide
Seiten erneuern [Standard]",1.3,136.5,F208,78554A95-EA73-4684-B0C4-20B3D9406E46
316,26931930,Partikelsensor aus-u.einbauen,,60.41,G315,9D8E68A0-DE9C-424C-A995-509884D55B89
317,G052164DS,REINIGER,1.0,6.16,E416,C95B7661-D0EC-4839-84A6-286EA880A078
318,10911017,"PKW Komplettmontage |
KOMPLETTMONTAGE 15
BIS 17 ZOLL",2.0,34.0,P165,BE5AA0DC-DD0A-449E-9C2B-B3B8FFC9DE51
319,102288,KÜS Gebühren zur Hauptuntersuchung HU/AU,1.0,164.0,E326,D50936F2-9215-4DE5-BBBC-DF5D893212E1
320,600933075,"Scheinwerfer,Prüfung und Einstellung (inkl. Zusat
Zusatzscheinwerfer)
.",0.2,20.57,L118,E32CF7FC-899A-470D-AE8F-7BFA9BF286B1
321,915089AC,"BATTERIE
-PRÜF, WAS DEF.",1.0,215.8,C201,CEC19832-44FE-4CF6-BFC3-6393F3B41845
322,MG4MF1Y,WARTUNG 1,10.0,130.9,E211,3F2ACEFF-9793-499B-A67C-97170BCBDF50
323,OX12,"OX1238D Ölfilter
MAHLE
EAN: 4057635170086",1.0,17.68,E413,AF39789B-0982-456F-A768-1724D00AC908
324,57085599,"SCHLÜSSELBATTERIEN A+E UND
ERSETZT",,12.5,I104,C06C3756-9C24-4F96-B427-3E5618ABE66A
325,26883550,REDUKTIONSMITTEL GEPRÜFT U.ERGÄNZ,,15.5,A101,2549F864-0E4B-4C58-BDBC-4E2CEA9CF84E
326,A2546706001,WINDSCHUTZSCHEIBE,,291.22,O207,24A039C5-43FE-488F-A57E-2A1883C72EF9
327,27060100,Batterie prüfen,20.0,25.2,C103,60B6F8C2-B3CE-4362-8D1C-EA4C662F26FD
328,Z1MHRWME,"SAISONALER RÄDERWECHSEL MIT
EINLAGERUNG",,104.2,P149,CC2CFEBD-7EBD-4E12-8839-DD9D61EBA692
329,-31650050,"Hauptinspektion-Ölservice nach
Intervallanzeige (ab Modelljahr
2021, mit flexiblem
Wartungsintervall)",0.7,73.5,E220,65909B78-FCD6-47D3-8D5F-89E014311FD1
330,112,"Einlagerung pro Rad und
Saison",4.0,36.0,P149,1F896179-E696-466A-9BA0-9EA30519E2D5
331,323050,RÜCKLEUCHTENEINHEIT AUS UND EINB.,0.3,40.5,L103,422B1B48-23E7-459B-9171-11AE2464AA80
332,41,"41
Materialkosten",1.0,8.0,X100,A0BE0705-5060-4FD1-AB5F-559AC3D0461C
333,FTADBLUE,"Diesel Exhaust Fluid
AdBlue 1L",6.0,9.42,A101,A49C4EB3-EE4F-45F1-98B5-BAE80EC66A6B
334,6121528,"Bordnetzspannung unterstülzen /
Bordnetzbatterie nachladen (an
Stützpunkt im Motorraum)",1.0,16.52,G116,71AD5439-AD27-4816-8EED-3E88211847C9
335,2453,"Wartungsdienst nach
Herstellervorgabe (siehe
Wartungsplan): Service alle
15.000 km/ 1 Jahr,
durchführen",8.0,93.2,E211,9DDB2152-AC3F-4E25-8B21-78B9A70C606C
336,avdiag,Diagnose lt. MDI Diagnoseblatt,0.4,48.8,E102,79DD7F7A-9079-4E97-A904-E94341EB30C5
337,N10528301,Batterie für Fernbedienung,1.0,3.41,I104,474433A6-18E5-480D-A3D2-9ED5E5505A82
338,1170073,"Bremsbelagsatz, Scheibenbremse",1.0,98.48,F214,F83B0645-7905-4CAA-B88F-FCE682D70E8A
339,2810075996,"Diagnosezeit
Batteriereset durchführen,
Ruhestromprüfung durchgeführt",0.3,33.0,C103,09A982DE-A734-446F-918D-8306F1101FEA
340,ZZ6671RW,Räderwechsel inkl. Einlagern,,79.75,P149,33AEFF89-BDEB-4288-9B77-0C351437F723
341,FCL,Fehlerspeicher löschen,0.1,10.9,E101,A5CA6D2D-549E-44DD-BCFD-0596FD176752
342,91,TÜV ohne MwSt (durchlaufender Posten),1.0,97.5,E319,0327F274-95D8-459B-93D5-1CA079C8E820
343,85455A9EFB1,"Goodyear Vector 45easons G3
EDR",1.0,128.58,P511,7A2DD622-F86C-4206-AA37-090BF40E1F24
344,1500000,GEFÜHRTE FEHLERSUCHE,,88.2,E102,258F3F74-0904-4904-8883-E0BDD774B702
345,422731,"Bremsscheibe Vorderachse
beide Seiten erneuern",1.84,191.36,F208,C6B51650-1D56-4860-96C1-9A245716E7DB
346,,"0,4L Special Tecial Tec
Zubehör",0.4,6.0,E412,15EBE1DB-AA07-47EE-8557-1EFB21FC5DF2
347,0000667,Zusatzarbeit AdBlue auffüllen,2.0,21.9,A101,44EFF8F4-0C65-4DB1-AEDB-40AECCC05FC7
348,915089A,BATTERIE,1.0,215.8,C201,B2E97D8C-22C6-42D5-8FEC-44EC5FFDFA61
349,32257777,LADEKABEL,1.0,293.28,W501,BE113058-455D-4BDB-B4C8-843DD8E1BB08
350,HE1,BREMSFLÜSSIGKEIT,1.0,15.47,E402,19AFC907-A817-41E1-90B1-AE9020E2D0D9
351,27061900,Batterie aus-u.einbauen,,46.8,C201,2E480235-F09A-4A64-946C-2695D243E031
352,SLM,Öl auffüllen,0.1,15.0,E405,F79AD97F-276C-4AB6-8A37-C314E5FA62D5
353,27061900,Batterie aus-u.eingebaut,,42.3,C201,AFC0CEEB-D016-4F64-B780-88F40971E007
354,HU,Hauptuntersuchung,1.0,99.0,E319,F805D7E8-9B3A-41A1-A5B7-6647DE72467B
355,14800480,"PKW, div. Dienstleistungen |
0,1 L
SCHEIBENFROSTSCHUTZ",5.0,1.7,E416,77A9945F-8737-49AB-88F2-B5C4949C1A06
356,OX13,"OX1301D Ölfilter
MAHLE
EAN: 4057635172776",1.0,17.84,E413,97B68D36-D01C-4E30-9157-04808176CC4D
357,93840000,INSPEKTION DURCHGEFüHRT,5.0,61.0,E249,2D8FBFA7-9695-407A-8291-51488F763849
358,FT2413061,"Scheibenklar mit
Frostschutz 1L, TU",0.4,1.51,E416,9D30EA62-B692-4CA7-9D04-CCBAC5758E16
359,S007,"OEL 50400/50700 0W30
Nachfüll-Öl",1.0,18.73,E412,AAB27BB0-F0C4-494D-8367-6B0F29771C74
360,1654509380,ZUENDKERZE,1.0,21.82,E427,31DA9EFD-4685-4FAE-99C9-E4C6C1FACD71
361,307,Batterie laden,2.0,20.4,G116,3B2FF6CA-BF78-4B6D-87B3-187F9E982102
362,27068950,Batterie geladen,0.1,13.5,G116,1E7B65C3-FD80-4307-9D0A-03FBE395DF3E
363,Q32005,"GLÜHLAMPEN SETGT20
Glühlampen SetGT200",1.0,55.5,L502,DC3EA987-76BC-4CDF-B267-B1D5C68166CC
364,10911018,"PKW Komplettmontage |
KOMPLETTMONTAGE AB
18 ZOLL",1.0,17.0,P165,10DC3C0E-D38B-4F03-8E4F-446EF3C9207B
365,2463,"Batterie Fernbedienung
erneuern",0.1,10.4,I104,5B0558A3-AEDE-4C55-8EEE-468EB36F7A00
366,14800567,"PKW, sonst. Autoservice |
ARBEITSWERT WARTUNG",66.0,112.2,E220,88D89CC2-1A2C-4008-B8CF-0116612F8770
367,6032,"Gerätebatterie BATTERIE
CR2032 3V 1ER
KNOPFZELLE D=20,0 H=
3,2",1.0,3.35,I104,ED90292B-4B37-4C6B-B3B5-FA04769DEB5F
368,93160455,"REINIGER
INSPEKTIONEN: EINMALIGE KONTROLLEN/ARBEITEN",1.0,3.0,E416,EDAE9D1F-56F8-4BAA-8C6D-90AD996DD49D
369,27060100,BATTERIE GEPRÜFT,,27.0,C103,D5719FAC-D072-4F66-B75D-9DF80D598E44
370,M999999909,Scheibenreiniger(1893),1.0,5.7,E416,043BBE6D-E415-49C4-BDF3-8DB90A6DD42B
371,8290099,MOTORÖLSTAND GEPRÜFT U. ERGÄNZT,,15.3,E405,4E4218F1-CD8D-4761-B075-204F3F83A8C7
372,6032101401,"Batterie | BATTERIE
CR2032 3V",1.0,3.98,I104,930B027D-B727-4D14-8B49-6399C68454A6
373,556,Fahrzeugtest durchführen,3.0,43.89,G109,3CAAC887-7985-4484-A589-BFFE80D8DA6C
374,14800562,"Dienstleistung Bremse |
ARBEITSWERT BREMSE |
Beide Bremsscheiben
erneuern (Hinterachse)
[Minuten]",48.0,81.6,F206,94AEF69B-104B-4929-93AA-B4E1DE16B2E2
375,312110,Batterie prüfen,0.7,63.0,C103,0C17086F-B1E1-4326-972D-FE9377445A18
376,10110120AC,"Kl.Sichtkonzentrat 1l
Artikelnr.: 10110120AC",1.0,2.95,E416,B8AD474E-9A75-40EB-8CC4-6286E04ADDA7
377,,"MOTOROEL 0W20B71OP
2010",1.0,19.5,E412,50AEFE5B-A5B7-48FB-BE61-9EB2B7738DB8
378,1-EBC-345,"TUEV-ABNAHME / HU
NACH Para. 29 STVO",1.0,153.5,E325,8C0B2D29-39F5-49FD-AFDE-7586EEBF93F5
379,48,"48
Überführungskosten",1.0,60.0,X100,33D213AA-3443-4F54-8BA6-1FAE40815E32
380,10917003,"PKW, sonst. Autoservice |
FAHRZEUGDIAGNOSE MIT
DIAGNOSETESTER",6.0,9.78,G109,805CF39B-D616-4CE3-86B8-F2FFD73C8D77
381,FT2413061,"Scheibenklar mit
Frostschutz 1L, TU",2.0,7.56,E416,8DE189DB-FF7E-4A63-A741-7144F6E624BC
382,1-EBC-345,"TUEV-ABNAHME / HU
NACH Para. 29 STVO",1.0,154.0,E325,B9E4AAEA-E512-4DEC-826F-B6C8245DE5DE
383,1-EBC-345,"TUEV-ABNAHME / HU
NACH Para. 29 STVO",1.0,149.0,E326,B54C2B18-63CE-4A75-ADCA-CC4708CBDC44
384,WARTUNG,60000km/ 48 Monate Wartung,,196.8,E211,E9639359-EDFF-4D66-8F74-1A9DB5F0D713
385,HU,HAUPTUNTERSUCHUNG §29 (HU) INKL. ABGASUN,1.0,153.0,E326,D61C6721-A605-46E5-BD5C-42D395C64E34
386,12159,Überprüfung nach § 29 STVZO,,150.0,E326,A4CD0C71-9AC8-47A4-8DDC-B64E1DED82F0
387,51717065919,Aufnahme Hebebühne,1.0,15.91,U333,1513DFFD-06B6-4129-A903-0D745D557565
388,621699,"SCHEINWERFERGLUEHBIRNE H4
12V-60/55W",1.0,12.29,L502,89F9E212-DFCC-43D2-83EB-E9FDD5E0D82D
389,1638015580,"MOTOROEL 0W20B71OP
2010 ",1.0,19.5,E412,EC92D715-A4B0-470F-BA87-D8761C654452
390,14800480,"PKW, div. Dienstleistungen |
0,1 L
SCHEIBENFROSTSCHUTZ",2.5,10.5,E416,C1588A3A-3EF8-4E77-BD59-32D5BBFDEEDC
391,1-EBC-71,"FEHLERSPEICHER
AUSLESEN /LOESCHEN
(im Rahmen der Inspektion
kostenlos)",1.0,34.0,E101,FA19A2B6-E935-43DE-82DA-DDA69499E09D
392,13626519,"Dienstleistung Ölwechsel |
0.1 L MARKENOEL NACH
HERSTELLERVORGABE
0W20 | TOTAL QUARTZ
INEO XTRA FIRST 0W20 /
DIVERS / 225987 /
3425901122311",43.0,64.5,E441,C0FF0C89-A508-48AF-9968-AF75B27C3D33
393,10H01,"Wartungsdienst nach
Herstellervorgabe (siehe
Wartungsplan): Service alle
15.000 km/ 1 Jahr
durchführen",8.0,81.6,E211,C756EAB9-A72A-4924-A95C-9447534C6110
